副本ID,地图ID,副本难度,前置副本ID,副本名称,副本标签,需要体力,进入等级,是否是Boss,Boss缩略图,战斗地图,背景音乐,前置对话ID,战斗关卡1,战斗关卡2,战斗关卡3,战斗关卡4,战斗关卡5,客户端副本剧情描述,客户端展示资源掉落包ID,客户端展示道具掉落包ID,所属地图名,
40111,4,1,40110,井下贼窝(2),11,5,21,0,ShuYao5,Zhizhulin,Battle1.mp3,1001,4111,4112,4113,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,11
40112,4,1,40111,井下贼窝(3),12,5,21,1,ShuYao3,Bamboo,Battle1.mp3,1001,4121,4122,4123,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,12
40113,4,1,40112,扬州城外(1),13,5,21,0,SunWuKong,Bamboo1,Battle1.mp3,1001,4131,4132,4133,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,13
40114,4,1,40113,扬州城外(2),14,5,21,0,SuDaJi,Fenchang,Battle1.mp3,1001,4141,4142,4143,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,14
40115,4,1,40114,扬州城外(3),15,5,21,1,TianGuiHuang,Fenchang1,Battle1.mp3,1001,4151,4152,4153,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,15
40116,4,1,40115,五毒窟(1),16,5,21,0,XianGuan,Gobi,Battle1.mp3,1001,4161,4162,4163,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,16
40117,4,1,40116,五毒窟(2),17,5,21,0,XieZiJing,Gobi1,Battle1.mp3,1001,4171,4172,4173,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,17
40118,4,1,40117,五毒窟(3),18,5,21,1,XingTian,Guhua,Battle1.mp3,1001,4181,4182,4183,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,18
40219,4,2,40118,扬州客栈(1),1,5,21,0,DuGuYuYun,Plane,Battle1.mp3,1001,4011,4012,4013,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,19
40220,4,2,40219,扬州客栈(2),2,5,21,0,HuangTianHua,Plane1,Battle1.mp3,1001,4021,4022,4023,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,20
40221,4,2,40220,扬州客栈(3),3,5,21,1,HuXiMei,Shangfuhoushan,Battle1.mp3,1001,4031,4032,4033,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,21
40222,4,2,40221,扬州衙门(1),4,5,21,0,Lang3,Shanlu,Battle1.mp3,1001,4041,4042,4043,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,22
40223,4,2,40222,扬州衙门(2),5,5,21,0,LeiZhenZi,Shanlu1,Battle1.mp3,1001,4051,4052,4053,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,23
40224,4,2,40223,扬州衙门(3),6,5,21,1,LinYueRu,Shushangudao,Battle1.mp3,1001,4061,4062,4063,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,24
40225,4,2,40224,扬州监狱(1),7,5,21,0,ShaSeng,Xuyuhuanjingcai,Battle1.mp3,1001,4071,4072,4073,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,25
40226,4,2,40225,扬州监狱(2),8,5,21,0,ShenGongBao,Xuyuhuanjingjiu,Battle1.mp3,1001,4081,4082,4083,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,26
40227,4,2,40226,扬州监狱(3),9,5,21,1,ShiZhangLao,Xuyuhuanjingqi,Battle1.mp3,1001,4091,4092,4093,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,27
40228,4,2,40227,井下贼窝(1),10,5,21,0,ShuYao4,Xuyuhuanjingse,Battle1.mp3,1001,4101,4102,4103,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,28
40229,4,2,40228,井下贼窝(2),11,5,21,0,ShuYao5,Zhizhulin,Battle1.mp3,1001,4111,4112,4113,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,29
40230,4,2,40229,井下贼窝(3),12,5,21,1,ShuYao3,Bamboo,Battle1.mp3,1001,4121,4122,4123,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,30
40231,4,2,40230,扬州城外(1),13,5,21,0,SunWuKong,Bamboo1,Battle1.mp3,1001,4131,4132,4133,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,31
40232,4,2,40231,扬州城外(2),14,5,21,0,SuDaJi,Fenchang,Battle1.mp3,1001,4141,4142,4143,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,32
40233,4,2,40232,扬州城外(3),15,5,21,1,TianGuiHuang,Fenchang1,Battle1.mp3,1001,4151,4152,4153,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,33
40234,4,2,40233,五毒窟(1),16,5,21,0,XianGuan,Gobi,Battle1.mp3,1001,4161,4162,4163,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,34
40235,4,2,40234,五毒窟(2),17,5,21,0,XieZiJing,Gobi1,Battle1.mp3,1001,4171,4172,4173,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,35
40236,4,2,40235,五毒窟(3),18,5,21,1,XingTian,Guhua,Battle1.mp3,1001,4181,4182,4183,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,36
40337,4,3,40236,扬州客栈(1),1,5,21,0,DuGuYuYun,Plane,Battle1.mp3,1001,4011,4012,4013,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,37
40338,4,3,40337,扬州客栈(2),2,5,21,0,HuangTianHua,Plane1,Battle1.mp3,1001,4021,4022,4023,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,38
40339,4,3,40338,扬州客栈(3),3,5,21,1,HuXiMei,Shangfuhoushan,Battle1.mp3,1001,4031,4032,4033,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,39
40340,4,3,40339,扬州衙门(1),4,5,21,0,Lang3,Shanlu,Battle1.mp3,1001,4041,4042,4043,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,40
40341,4,3,40340,扬州衙门(2),5,5,21,0,LeiZhenZi,Shanlu1,Battle1.mp3,1001,4051,4052,4053,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,41
40342,4,3,40341,扬州衙门(3),6,5,21,1,LinYueRu,Shushangudao,Battle1.mp3,1001,4061,4062,4063,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,42
40343,4,3,40342,扬州监狱(1),7,5,21,0,ShaSeng,Xuyuhuanjingcai,Battle1.mp3,1001,4071,4072,4073,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,43
40344,4,3,40343,扬州监狱(2),8,5,21,0,ShenGongBao,Xuyuhuanjingjiu,Battle1.mp3,1001,4081,4082,4083,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,44
40345,4,3,40344,扬州监狱(3),9,5,21,1,ShiZhangLao,Xuyuhuanjingqi,Battle1.mp3,1001,4091,4092,4093,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,45
40346,4,3,40345,井下贼窝(1),10,5,21,0,ShuYao4,Xuyuhuanjingse,Battle1.mp3,1001,4101,4102,4103,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,46
40347,4,3,40346,井下贼窝(2),11,5,21,0,ShuYao5,Zhizhulin,Battle1.mp3,1001,4111,4112,4113,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,47
40348,4,3,40347,井下贼窝(3),12,5,21,1,ShuYao3,Bamboo,Battle1.mp3,1001,4121,4122,4123,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,48
40349,4,3,40348,扬州城外(1),13,5,21,0,SunWuKong,Bamboo1,Battle1.mp3,1001,4131,4132,4133,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,49
40350,4,3,40349,扬州城外(2),14,5,21,0,SuDaJi,Fenchang,Battle1.mp3,1001,4141,4142,4143,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,50
40351,4,3,40350,扬州城外(3),15,5,21,1,TianGuiHuang,Fenchang1,Battle1.mp3,1001,4151,4152,4153,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,51
40352,4,3,40351,五毒窟(1),16,5,21,0,XianGuan,Gobi,Battle1.mp3,1001,4161,4162,4163,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,52
40353,4,3,40352,五毒窟(2),17,5,21,0,XieZiJing,Gobi1,Battle1.mp3,1001,4171,4172,4173,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,53
40354,4,3,40353,五毒窟(3),18,5,21,1,XingTian,Guhua,Battle1.mp3,1001,4181,4182,4183,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,扬州城,54
50101,5,1,40118,皇宫(1),1,5,31,0,YangJian,Guhua1,Battle1.mp3,1001,5011,5012,5013,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,1
50102,5,1,50101,皇宫(2),2,5,31,0,YuShiPiPa,Gutenglin,Battle1.mp3,1001,5021,5022,5023,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,2
50103,5,1,50102,皇宫(3),3,5,31,1,YuZuHong,Huanggong,Battle1.mp3,1001,5031,5032,5033,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,3
50104,5,1,50103,皇宫(4),4,5,31,0,ZhaoLingEr,Lianyaota,Battle1.mp3,1001,5041,5042,5043,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,4
50105,5,1,50104,皇宫(5),5,5,31,0,ZhenYuMingWang,Plane,Battle1.mp3,1001,5051,5052,5053,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,5
50106,5,1,50105,皇宫(6),6,5,31,1,ZhiXiuHeShang,Plane1,Battle1.mp3,1001,5061,5062,5063,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,6
50107,5,1,50106,尚书府后山(1),7,5,31,0,ZhuBaJie,Shangfuhoushan,Battle1.mp3,1001,5071,5072,5073,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,7
50108,5,1,50107,尚书府后山(2),8,5,31,0,ZiXiaXianZi,Shanlu,Battle1.mp3,1001,5081,5082,5083,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,8
50109,5,1,50108,尚书府后山(3),9,5,31,1,ZiXuan,Shanlu1,Battle1.mp3,1001,5091,5092,5093,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,9
50110,5,1,50109,尚书府后山(4),10,5,31,0,BaiJingJing,Shushangudao,Battle1.mp3,1001,5101,5102,5103,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,10
50111,5,1,50110,尚书府后山(5),11,5,31,0,ChengCaiYi,Xuyuhuanjingcai,Battle1.mp3,1001,5111,5112,5113,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,11
50112,5,1,50111,尚书府后山(6),12,5,31,1,ChiGuiWang,Xuyuhuanjingjiu,Battle1.mp3,1001,5121,5122,5123,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,12
50113,5,1,50112,蜘蛛林(1),13,5,31,0,DuGuYuYun,Xuyuhuanjingqi,Battle1.mp3,1001,5131,5132,5133,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,13
50114,5,1,50113,蜘蛛林(2),14,5,31,0,HuangTianHua,Xuyuhuanjingse,Battle1.mp3,1001,5141,5142,5143,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,14
50115,5,1,50114,蜘蛛林(3),15,5,31,1,HuXiMei,Zhizhulin,Battle1.mp3,1001,5151,5152,5153,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,15
50116,5,1,50115,蜘蛛林(4),16,5,31,0,Lang3,Bamboo,Battle1.mp3,1001,5161,5162,5163,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,16
50117,5,1,50116,蜘蛛林(5),17,5,31,0,LeiZhenZi,Bamboo1,Battle1.mp3,1001,5171,5172,5173,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,17
50118,5,1,50117,蜘蛛林(6),18,5,31,1,LinYueRu,Fenchang,Battle1.mp3,1001,5181,5182,5183,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,18
50219,5,2,50118,皇宫(1),1,5,31,0,YangJian,Guhua1,Battle1.mp3,1001,5011,5012,5013,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,19
50220,5,2,50219,皇宫(2),2,5,31,0,YuShiPiPa,Gutenglin,Battle1.mp3,1001,5021,5022,5023,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,20
50221,5,2,50220,皇宫(3),3,5,31,1,YuZuHong,Huanggong,Battle1.mp3,1001,5031,5032,5033,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,21
50222,5,2,50221,皇宫(4),4,5,31,0,ZhaoLingEr,Lianyaota,Battle1.mp3,1001,5041,5042,5043,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,22
50223,5,2,50222,皇宫(5),5,5,31,0,ZhenYuMingWang,Plane,Battle1.mp3,1001,5051,5052,5053,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,23
50224,5,2,50223,皇宫(6),6,5,31,1,ZhiXiuHeShang,Plane1,Battle1.mp3,1001,5061,5062,5063,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,24
50225,5,2,50224,尚书府后山(1),7,5,31,0,ZhuBaJie,Shangfuhoushan,Battle1.mp3,1001,5071,5072,5073,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,25
50226,5,2,50225,尚书府后山(2),8,5,31,0,ZiXiaXianZi,Shanlu,Battle1.mp3,1001,5081,5082,5083,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,26
50227,5,2,50226,尚书府后山(3),9,5,31,1,ZiXuan,Shanlu1,Battle1.mp3,1001,5091,5092,5093,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,27
50228,5,2,50227,尚书府后山(4),10,5,31,0,BaiJingJing,Shushangudao,Battle1.mp3,1001,5101,5102,5103,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,28
50229,5,2,50228,尚书府后山(5),11,5,31,0,ChengCaiYi,Xuyuhuanjingcai,Battle1.mp3,1001,5111,5112,5113,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,29
50230,5,2,50229,尚书府后山(6),12,5,31,1,ChiGuiWang,Xuyuhuanjingjiu,Battle1.mp3,1001,5121,5122,5123,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,30
50231,5,2,50230,蜘蛛林(1),13,5,31,0,DuGuYuYun,Xuyuhuanjingqi,Battle1.mp3,1001,5131,5132,5133,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,31
50232,5,2,50231,蜘蛛林(2),14,5,31,0,HuangTianHua,Xuyuhuanjingse,Battle1.mp3,1001,5141,5142,5143,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,32
50233,5,2,50232,蜘蛛林(3),15,5,31,1,HuXiMei,Zhizhulin,Battle1.mp3,1001,5151,5152,5153,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,33
50234,5,2,50233,蜘蛛林(4),16,5,31,0,Lang3,Bamboo,Battle1.mp3,1001,5161,5162,5163,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,34
50235,5,2,50234,蜘蛛林(5),17,5,31,0,LeiZhenZi,Bamboo1,Battle1.mp3,1001,5171,5172,5173,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,35
50236,5,2,50235,蜘蛛林(6),18,5,31,1,LinYueRu,Fenchang,Battle1.mp3,1001,5181,5182,5183,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,36
50337,5,3,50236,皇宫(1),1,5,31,0,YangJian,Guhua1,Battle1.mp3,1001,5011,5012,5013,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,37
50338,5,3,50337,皇宫(2),2,5,31,0,YuShiPiPa,Gutenglin,Battle1.mp3,1001,5021,5022,5023,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,38
50339,5,3,50338,皇宫(3),3,5,31,1,YuZuHong,Huanggong,Battle1.mp3,1001,5031,5032,5033,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,39
50340,5,3,50339,皇宫(4),4,5,31,0,ZhaoLingEr,Lianyaota,Battle1.mp3,1001,5041,5042,5043,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,40
50341,5,3,50340,皇宫(5),5,5,31,0,ZhenYuMingWang,Plane,Battle1.mp3,1001,5051,5052,5053,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,41
50342,5,3,50341,皇宫(6),6,5,31,1,ZhiXiuHeShang,Plane1,Battle1.mp3,1001,5061,5062,5063,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,42
50343,5,3,50342,尚书府后山(1),7,5,31,0,ZhuBaJie,Shangfuhoushan,Battle1.mp3,1001,5071,5072,5073,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,43
50344,5,3,50343,尚书府后山(2),8,5,31,0,ZiXiaXianZi,Shanlu,Battle1.mp3,1001,5081,5082,5083,,,面前这小姑娘竟是东邪黄岛主的孙女。看她那副着急的样子，谷中定有大事发生。,1003,1002,京城,44
